method,file,cell_type,n_nodes,accuracy,neurite_macro_f1
sholl_rf,hpf_ca1__202219_014_edited.swc,pyramidal,5330,1.0000,1.0000
sholl_rf,hpf_ca1__202219_029_edited.swc,pyramidal,46427,1.0000,1.0000
sholl_rf,hpf_ca1__202219_032_edited.swc,pyramidal,30040,1.0000,1.0000
sholl_rf,hpf_ca1__202219_041_edited.swc,pyramidal,33018,1.0000,1.0000
sholl_rf,hpf_ca1__202225_004_edited.swc,pyramidal,44311,1.0000,1.0000
sholl_rf,hpf_ca1__202225_007_edited.swc,pyramidal,21347,1.0000,1.0000
sholl_rf,hpf_ca1__202225_009_edited.swc,pyramidal,28519,1.0000,1.0000
sholl_rf,hpf_ca1__202225_054_edited.swc,pyramidal,19882,0.9120,0.8502
sholl_rf,hpf_ca1__202226_006_edited.swc,pyramidal,70303,0.9776,0.8317
sholl_rf,hpf_ca1__202226_007_edited.swc,pyramidal,30190,1.0000,1.0000
sholl_rf,hpf_ca1__202226_009_edited.swc,pyramidal,40911,0.8742,0.7319
sholl_rf,hpf_ca1__202226_011_edited.swc,pyramidal,16855,0.9086,0.8195
sholl_rf,hpf_ca1__202226_022_edited.swc,pyramidal,21190,1.0000,1.0000
sholl_rf,hpf_ca1__202232_007_edited.swc,pyramidal,67100,1.0000,1.0000
sholl_rf,hpf_ca1__202232_073_edited.swc,pyramidal,92178,1.0000,1.0000
sholl_rf,hpf_ca1__202233_006_edited.swc,pyramidal,91730,1.0000,1.0000
sholl_rf,hpf_ca1__202233_017_edited.swc,pyramidal,55771,1.0000,1.0000
sholl_rf,hpf_ca1__202234_014_edited.swc,pyramidal,13715,1.0000,1.0000
sholl_rf,hpf_ca1__202234_026_edited.swc,pyramidal,105116,1.0000,1.0000
sholl_rf,hpf_ca1__202234_029_edited.swc,pyramidal,15181,1.0000,1.0000
sholl_rf,hpf_ca1__202234_031_edited.swc,pyramidal,16311,1.0000,1.0000
sholl_rf,hpf_ca1__202235_014_edited.swc,pyramidal,27347,1.0000,1.0000
sholl_rf,hpf_ca1__202237_028_edited.swc,pyramidal,29490,1.0000,1.0000
sholl_rf,hpf_ca1__202237_041_edited.swc,pyramidal,21926,1.0000,1.0000
sholl_rf,hpf_ca1__202237_110_edited.swc,pyramidal,40061,1.0000,1.0000
sholl_rf,hpf_ca1__202237_143_edited.swc,pyramidal,46548,1.0000,1.0000
sholl_rf,hpf_ca1__202238_009_edited.swc,pyramidal,62989,1.0000,1.0000
sholl_rf,hpf_ca1__202238_016_edited.swc,pyramidal,19790,1.0000,1.0000
sholl_rf,hpf_ca1__202238_020_edited.swc,pyramidal,57572,1.0000,1.0000
sholl_rf,hpf_ca1__202238_021_edited.swc,pyramidal,52353,1.0000,1.0000
sholl_rf,hpf_ca1__202238_036_edited.swc,pyramidal,20839,1.0000,1.0000
sholl_rf,hpf_ca1__202238_041_edited.swc,pyramidal,55049,1.0000,1.0000
sholl_rf,hpf_ca1__202238_097_edited.swc,pyramidal,35113,1.0000,1.0000
sholl_rf,hpf_ca1__202240_008_edited.swc,pyramidal,33251,1.0000,1.0000
sholl_rf,hpf_ca1__202240_017_edited.swc,pyramidal,41036,1.0000,1.0000
sholl_rf,hpf_ca1__202240_018_edited.swc,pyramidal,41577,1.0000,1.0000
sholl_rf,hpf_ca1__202240_024_edited.swc,pyramidal,17760,1.0000,1.0000
sholl_rf,hpf_ca1__202242_001_edited.swc,pyramidal,29971,1.0000,1.0000
sholl_rf,hpf_ca1__202242_003_edited.swc,pyramidal,21027,1.0000,1.0000
sholl_rf,hpf_ca1__202242_010_edited.swc,pyramidal,9044,1.0000,1.0000
sholl_rf,hpf_ca1__202243_009_edited.swc,pyramidal,17660,0.9191,0.5884
sholl_rf,hpf_ca1__202243_010_edited.swc,pyramidal,20445,1.0000,1.0000
sholl_rf,hpf_ca1__202243_013_edited.swc,pyramidal,37867,1.0000,1.0000
sholl_rf,hpf_ca1__202244_001_edited.swc,pyramidal,16261,1.0000,1.0000
sholl_rf,hpf_ca1__202244_006_edited.swc,pyramidal,26558,1.0000,1.0000
sholl_rf,hpf_ca1__202244_018_edited.swc,pyramidal,2053,1.0000,1.0000
sholl_rf,hpf_ca1__202244_019_edited.swc,pyramidal,2467,0.6494,0.5000
sholl_rf,hpf_ca1__202246_001_edited.swc,pyramidal,32941,0.7561,0.6557
sholl_rf,hpf_ca1__202246_004_edited.swc,pyramidal,15012,1.0000,1.0000
sholl_rf,hpf_ca1__202246_025_edited.swc,pyramidal,31673,1.0000,1.0000
sholl_rf,hpf_ca1__202246_030_edited.swc,pyramidal,42435,1.0000,1.0000
sholl_rf,hpf_ca1__202248_010_edited.swc,pyramidal,88120,0.9752,0.8131
sholl_rf,hpf_ca1__202248_011_edited.swc,pyramidal,82341,1.0000,1.0000
sholl_rf,hpf_ca1__202248_018_edited.swc,pyramidal,14799,1.0000,1.0000
sholl_rf,hpf_ca1__202248_022_edited.swc,pyramidal,13308,0.9999,0.9998
sholl_rf,hpf_ca1__202249_008_edited.swc,pyramidal,24715,1.0000,1.0000
sholl_rf,hpf_ca1__202249_011_edited.swc,pyramidal,17644,1.0000,1.0000
sholl_rf,hpf_ca1__202249_013_edited.swc,pyramidal,61684,1.0000,1.0000
sholl_rf,hpf_ca1__202249_015_edited.swc,pyramidal,33834,0.9874,0.6246
sholl_rf,hpf_ca1__202249_020_edited.swc,pyramidal,13358,1.0000,1.0000
sholl_rf,hpf_ca1__202250_003_edited.swc,pyramidal,11898,1.0000,1.0000
sholl_rf,hpf_ca1__202250_007_edited.swc,pyramidal,16084,1.0000,1.0000
sholl_rf,hpf_ca1__202252_003_edited.swc,pyramidal,24673,1.0000,1.0000
sholl_rf,hpf_ca1__202252_006_edited.swc,pyramidal,31045,1.0000,1.0000
sholl_rf,hpf_ca1__202252_007_edited.swc,pyramidal,24544,1.0000,1.0000
sholl_rf,hpf_ca1__202252_010_edited.swc,pyramidal,11173,1.0000,1.0000
sholl_rf,hpf_ca1__202258_019_edited.swc,pyramidal,53511,1.0000,1.0000
sholl_rf,hpf_ca1__202258_024_edited.swc,pyramidal,45054,1.0000,1.0000
sholl_rf,hpf_ca1__202258_025_edited.swc,pyramidal,8169,1.0000,1.0000
sholl_rf,hpf_ca1__202258_039_edited.swc,pyramidal,9388,1.0000,1.0000
sholl_rf,hpf_ca1__202258_044_edited.swc,pyramidal,46542,0.9888,0.8738
sholl_rf,hpf_ca1__202258_045_edited.swc,pyramidal,93614,1.0000,1.0000
sholl_rf,hpf_ca1__202258_049_edited.swc,pyramidal,33593,1.0000,1.0000
sholl_rf,hpf_ca1__202259_054_edited.swc,pyramidal,26126,0.9664,0.5213
sholl_rf,hpf_ca1__202259_130_edited.swc,pyramidal,82953,1.0000,1.0000
sholl_rf,hpf_ca1__202260_002_edited.swc,pyramidal,45091,1.0000,1.0000
sholl_rf,hpf_ca1__202261_008_edited.swc,pyramidal,64695,1.0000,1.0000
sholl_rf,hpf_ca1__202261_016_edited.swc,pyramidal,38091,1.0000,1.0000
sholl_rf,hpf_ca1__202261_029_edited.swc,pyramidal,6616,1.0000,1.0000
sholl_rf,hpf_ca1__202261_030_edited.swc,pyramidal,24177,0.9722,0.5717
sholl_rf,hpf_ca1__202261_101_edited.swc,pyramidal,41256,1.0000,1.0000
sholl_rf,hpf_ca1__202261_102_edited.swc,pyramidal,77364,1.0000,1.0000
sholl_rf,hpf_ca1__202264_036_edited.swc,pyramidal,45110,1.0000,1.0000
sholl_rf,hpf_ca1__202266_003_edited.swc,pyramidal,69774,1.0000,1.0000
sholl_rf,hpf_ca1__202268_110_edited.swc,pyramidal,18019,1.0000,1.0000
sholl_rf,hpf_ca1__202269_001_edited.swc,pyramidal,104901,1.0000,1.0000
sholl_rf,hpf_ca1__202269_002_edited.swc,pyramidal,98828,1.0000,1.0000
sholl_rf,hpf_ca1__202271_143_edited.swc,pyramidal,23552,1.0000,1.0000
sholl_rf,hpf_ca1__202271_145_edited.swc,pyramidal,11926,1.0000,1.0000
sholl_rf,hpf_ca1__202271_146_edited.swc,pyramidal,15617,1.0000,1.0000
sholl_rf,hpf_ca1__202271_173_edited.swc,pyramidal,21184,1.0000,1.0000
sholl_rf,hpf_ca1__202272_052_edited.swc,pyramidal,52913,0.9481,0.6288
sholl_rf,hpf_ca1__202273_113_edited.swc,pyramidal,37982,1.0000,1.0000
sholl_rf,hpf_ca1__202274_082_edited.swc,pyramidal,20246,1.0000,1.0000
sholl_rf,hpf_ca1__202274_096_edited.swc,pyramidal,64438,1.0000,1.0000
sholl_rf,hpf_ca1__202396_044_edited.swc,pyramidal,27027,1.0000,1.0000
sholl_rf,hpf_ca1__202401_143_edited.swc,pyramidal,84069,0.9943,0.9606
sholl_rf,hpf_ca1__202401_204_edited.swc,pyramidal,98473,1.0000,1.0000
sholl_rf,hpf_ca1__202401_206_edited.swc,pyramidal,70508,1.0000,1.0000
sholl_rf,hpf_ca1__202401_222_edited.swc,pyramidal,20058,1.0000,1.0000
sholl_rf,hpf_ca1__202402_001_edited.swc,pyramidal,76773,1.0000,1.0000
sholl_rf,hpf_ca1__202402_057_edited.swc,pyramidal,58954,1.0000,1.0000
sholl_rf,hpf_ca1__202403_106_edited.swc,pyramidal,3038,0.3947,0.5000
sholl_rf,hpf_ca1__202403_125_edited.swc,pyramidal,85402,1.0000,1.0000
sholl_rf,hpf_ca1__202403_126_edited.swc,pyramidal,104418,1.0000,1.0000
sholl_rf,hpf_ca1__202403_129_edited.swc,pyramidal,119979,1.0000,1.0000
sholl_rf,hpf_ca1__202404_041_edited.swc,pyramidal,53487,0.9928,0.9510
sholl_rf,hpf_ca1__202405_001_edited.swc,pyramidal,113277,0.9834,0.7953
sholl_rf,hpf_ca1__202405_004_edited.swc,pyramidal,65357,1.0000,1.0000
sholl_rf,hpf_ca1__202405_005_edited.swc,pyramidal,41716,1.0000,1.0000
sholl_rf,hpf_ca1__202405_016_edited.swc,pyramidal,21298,1.0000,1.0000
sholl_rf,hpf_ca1__202409_002_edited.swc,pyramidal,24776,1.0000,1.0000
sholl_rf,hpf_ca1__202409_006_edited.swc,pyramidal,14392,1.0000,1.0000
sholl_rf,hpf_ca1__202409_007_edited.swc,pyramidal,18881,1.0000,1.0000
sholl_rf,hpf_ca1__202410_017_edited.swc,pyramidal,26447,1.0000,1.0000
sholl_rf,hpf_ca1__202411_001_edited.swc,pyramidal,18950,1.0000,1.0000
sholl_rf,hpf_ca1__202411_008_edited.swc,pyramidal,12788,1.0000,1.0000
sholl_rf,hpf_ca1__202411_010_edited.swc,pyramidal,25553,1.0000,1.0000
sholl_rf,hpf_ca1__202411_022_edited.swc,pyramidal,46704,1.0000,1.0000
sholl_rf,hpf_ca1__202412_005_edited.swc,pyramidal,29268,1.0000,1.0000
sholl_rf,hpf_ca1__202412_009_edited.swc,pyramidal,36311,1.0000,1.0000
sholl_rf,hpf_ca1__202412_011_edited.swc,pyramidal,30760,1.0000,1.0000
sholl_rf,hpf_ca1__202412_021_edited.swc,pyramidal,19891,1.0000,1.0000
sholl_rf,hpf_ca1__202412_098_edited.swc,pyramidal,77461,1.0000,1.0000
sholl_rf,hpf_ca1__202412_099_edited.swc,pyramidal,44571,1.0000,1.0000
sholl_rf,hpf_ca1__202413_054_edited.swc,pyramidal,53539,1.0000,1.0000
sholl_rf,hpf_ca1__202413_067_edited.swc,pyramidal,39361,1.0000,1.0000
sholl_rf,hpf_ca1__202414_255_edited.swc,pyramidal,72484,1.0000,1.0000
sholl_rf,hpf_ca1__202414_270_edited.swc,pyramidal,31894,1.0000,1.0000
sholl_rf,hpf_ca1__202414_542_edited.swc,pyramidal,53877,1.0000,1.0000
sholl_rf,hpf_ca1__202415_003_edited.swc,pyramidal,91934,1.0000,1.0000
sholl_rf,hpf_ca1__202417_008_edited.swc,pyramidal,32128,1.0000,1.0000
sholl_rf,hpf_ca1__202417_047_edited.swc,pyramidal,12723,1.0000,1.0000
sholl_rf,hpf_ca1__202418_010_edited.swc,pyramidal,49583,1.0000,1.0000
sholl_rf,hpf_ca1__202418_016_edited.swc,pyramidal,8283,1.0000,1.0000
sholl_rf,hpf_ca1__202419_054_edited.swc,pyramidal,53674,1.0000,1.0000
sholl_rf,hpf_ca1__202423_005_edited.swc,pyramidal,104754,1.0000,1.0000
sholl_rf,hpf_ca1__202423_006_edited.swc,pyramidal,16777,1.0000,1.0000
sholl_rf,hpf_ca1__202423_013_edited.swc,pyramidal,45777,1.0000,1.0000
sholl_rf,hpf_ca1__202423_024_edited.swc,pyramidal,37789,0.9381,0.7962
sholl_rf,hpf_ca1__202423_025_edited.swc,pyramidal,51714,1.0000,1.0000
sholl_rf,hpf_ca1__202423_033_edited.swc,pyramidal,59489,1.0000,1.0000
sholl_rf,hpf_ca1__202426_009_edited.swc,pyramidal,66598,1.0000,1.0000
sholl_rf,hpf_ca1__202426_023_edited.swc,pyramidal,21107,0.8839,0.6591
sholl_rf,hpf_ca1__202426_024_edited.swc,pyramidal,17150,1.0000,1.0000
sholl_rf,hpf_ca1__202426_044_edited.swc,pyramidal,62280,1.0000,1.0000
sholl_rf,hpf_ca1__202426_054_edited.swc,pyramidal,31714,0.9790,0.8301
sholl_rf,hpf_ca1__202427_027_edited.swc,pyramidal,41412,1.0000,1.0000
sholl_rf,hpf_ca1__202427_048_edited.swc,pyramidal,51550,1.0000,1.0000
sholl_rf,hpf_ca1__202427_135_edited.swc,pyramidal,20847,1.0000,1.0000
sholl_rf,hpf_ca1__202427_143_edited.swc,pyramidal,84679,1.0000,1.0000
sholl_rf,hpf_ca1__202461_011_edited.swc,pyramidal,47046,1.0000,1.0000
sholl_rf,hpf_ca1__202461_014_edited.swc,pyramidal,60941,1.0000,1.0000
sholl_rf,hpf_ca1__202464_010_edited.swc,pyramidal,15900,1.0000,1.0000
sholl_rf,hpf_ca1__202497_001_edited.swc,pyramidal,44018,1.0000,1.0000
sholl_rf,hpf_ca1__202497_013_edited.swc,pyramidal,43457,1.0000,1.0000
sholl_rf,hpf_ca1__202497_020_edited.swc,pyramidal,32754,1.0000,1.0000
sholl_rf,hpf_ca1__202497_022_edited.swc,pyramidal,43240,1.0000,1.0000
sholl_rf,hpf_ca1__202498_003_edited.swc,pyramidal,32575,1.0000,1.0000
sholl_rf,hpf_ca1__202498_006_edited.swc,pyramidal,37298,1.0000,1.0000
sholl_rf,hpf_ca1__202498_012_edited.swc,pyramidal,35858,1.0000,1.0000
sholl_rf,hpf_ca1__202498_019_edited.swc,pyramidal,58196,0.9286,0.5000
sholl_rf,hpf_ca1__202499_004_edited.swc,pyramidal,51679,1.0000,1.0000
sholl_rf,hpf_ca1__202499_017_edited.swc,pyramidal,22802,1.0000,1.0000
sholl_rf,hpf_ca1__202500_007_edited.swc,pyramidal,37389,1.0000,1.0000
sholl_rf,hpf_ca1__202501_020_edited.swc,pyramidal,22879,1.0000,1.0000
sholl_rf,hpf_ca1__202501_022_edited.swc,pyramidal,36094,1.0000,1.0000
sholl_rf,hpf_ca1__202501_023_edited.swc,pyramidal,31532,1.0000,1.0000
sholl_rf,hpf_ca1__202503_023_edited.swc,pyramidal,41023,0.9762,0.6101
sholl_rf,hpf_ca1__202503_026_edited.swc,pyramidal,42746,1.0000,1.0000
sholl_rf,hpf_ca1__202506_039_edited.swc,pyramidal,66475,0.9856,0.5940
sholl_rf,hpf_ca1__202544_017_edited.swc,pyramidal,51004,1.0000,1.0000
sholl_rf,hpf_ca1__202544_027_edited.swc,pyramidal,99432,1.0000,1.0000
sholl_rf,hpf_ca1__202548_039_edited.swc,pyramidal,57216,1.0000,1.0000
sholl_rf,hpf_ca1__202567_001_edited.swc,pyramidal,16442,0.9504,0.7172
sholl_rf,hpf_ca1__202567_005_edited.swc,pyramidal,24360,1.0000,1.0000
sholl_rf,hpf_ca1__202664_004_edited.swc,pyramidal,29137,1.0000,0.9998
sholl_rf,hpf_ca1__202664_011_edited.swc,pyramidal,29016,1.0000,1.0000
sholl_rf,hpf_ca1__202666_007_edited.swc,pyramidal,36296,1.0000,1.0000
sholl_rf,hpf_ca1__202666_021_edited.swc,pyramidal,14070,0.9999,0.9997
sholl_rf,hpf_ca1__202666_023_edited.swc,pyramidal,26025,0.9983,0.9831
sholl_rf,hpf_ca1__202668_001_edited.swc,pyramidal,54453,1.0000,1.0000
sholl_rf,hpf_ca1__202668_019_edited.swc,pyramidal,29031,1.0000,1.0000
sholl_rf,hpf_ca1__202669_011_edited.swc,pyramidal,47086,1.0000,1.0000
sholl_rf,hpf_ca1__202669_013_edited.swc,pyramidal,20572,1.0000,1.0000
sholl_rf,hpf_ca1__202669_014_edited.swc,pyramidal,34142,1.0000,1.0000
sholl_rf,hpf_ca1__202671_012_edited.swc,pyramidal,15254,1.0000,1.0000
sholl_rf,hpf_ca1__202674_001_edited.swc,pyramidal,32716,0.9587,0.5721
sholl_rf,hpf_ca1__202674_003_edited.swc,pyramidal,17479,1.0000,1.0000
sholl_rf,hpf_ca1__202674_006_edited.swc,pyramidal,38871,0.9621,0.7519
sholl_rf,hpf_ca1__202674_035_edited.swc,pyramidal,45387,1.0000,1.0000
sholl_rf,hpf_ca1__202674_041_edited.swc,pyramidal,3799,0.3251,0.5000
sholl_rf,hpf_ca1__202679_004_edited.swc,pyramidal,46331,1.0000,1.0000
sholl_rf,hpf_ca1__202679_020_edited.swc,pyramidal,30391,1.0000,1.0000
sholl_rf,hpf_ca1__202679_023_edited.swc,pyramidal,21367,1.0000,1.0000
sholl_rf,hpf_ca1__202679_024_edited.swc,pyramidal,22117,1.0000,1.0000
sholl_rf,hpf_ca1__202679_026_edited.swc,pyramidal,23480,1.0000,1.0000
sholl_rf,hpf_ca1__202680_001_edited.swc,pyramidal,45108,1.0000,1.0000
sholl_rf,hpf_ca1__202680_003_edited.swc,pyramidal,24213,1.0000,1.0000
sholl_rf,hpf_ca1__202680_006_edited.swc,pyramidal,25446,1.0000,1.0000
sholl_rf,hpf_ca1__202680_011_edited.swc,pyramidal,12491,1.0000,1.0000
sholl_rf,hpf_ca1__202680_012_edited.swc,pyramidal,99876,1.0000,0.6666
sholl_rf,hpf_ca1__202680_030_edited.swc,pyramidal,27997,1.0000,1.0000
sholl_rf,hpf_ca1__202681_016_edited.swc,pyramidal,16928,1.0000,1.0000
sholl_rf,hpf_ca1__202682_015_edited.swc,pyramidal,38863,0.9000,0.5000
sholl_rf,hpf_ca1__202682_017_edited.swc,pyramidal,16363,1.0000,1.0000
sholl_rf,hpf_ca1__202803_002_edited.swc,pyramidal,58789,1.0000,1.0000
sholl_rf,hpf_ca1__202807_022_edited.swc,pyramidal,75846,1.0000,1.0000
sholl_rf,hpf_ca1__202807_028_edited.swc,pyramidal,38279,1.0000,1.0000
sholl_rf,hpf_ca1__202809_005_edited.swc,pyramidal,42184,1.0000,1.0000
sholl_rf,hpf_ca1__202829_049_edited.swc,pyramidal,46877,1.0000,1.0000
sholl_rf,hpf_ca1__202829_057_edited.swc,pyramidal,15510,1.0000,1.0000
sholl_rf,hpf_ca1__202829_061_edited.swc,pyramidal,35800,1.0000,1.0000
sholl_rf,hpf_ca1__202829_066_edited.swc,pyramidal,18700,1.0000,1.0000
sholl_rf,hpf_ca1__202829_095_edited.swc,pyramidal,8287,0.8337,0.5241
sholl_rf,hpf_ca1__202829_099_edited.swc,pyramidal,12775,1.0000,1.0000
sholl_rf,hpf_ca1__202829_121_edited.swc,pyramidal,11462,1.0000,1.0000
sholl_rf,hpf_ca1__202831_001_edited.swc,pyramidal,15834,1.0000,1.0000
sholl_rf,hpf_ca1__210009_012_edited.swc,pyramidal,17495,1.0000,1.0000
sholl_rf,hpf_ca1__210009_025_edited.swc,pyramidal,31946,1.0000,1.0000
sholl_rf,hpf_ca1__210012_002_edited.swc,pyramidal,37117,1.0000,1.0000
sholl_rf,hpf_ca1__210013_014_edited.swc,pyramidal,16151,1.0000,1.0000
sholl_rf,hpf_ca1__210014_017_edited.swc,pyramidal,62516,1.0000,1.0000
sholl_rf,hpf_ca1__210014_024_edited.swc,pyramidal,56052,1.0000,1.0000
sholl_rf,hpf_ca1__210014_033_edited.swc,pyramidal,73147,1.0000,1.0000
sholl_rf,hpf_ca1__210014_037_edited.swc,pyramidal,12503,0.9070,0.5997
sholl_rf,hpf_ca1__210014_055_edited.swc,pyramidal,39205,1.0000,1.0000
sholl_rf,hpf_ca1__210014_061_edited.swc,pyramidal,45975,0.9896,0.9562
sholl_rf,hpf_ca1__210014_069_edited.swc,pyramidal,17111,1.0000,1.0000
sholl_rf,hpf_ca1__210014_074_edited.swc,pyramidal,26033,1.0000,1.0000
sholl_rf,hpf_ca1__210014_079_edited.swc,pyramidal,24852,1.0000,1.0000
sholl_rf,hpf_ca1__210107_018_edited.swc,pyramidal,19372,1.0000,1.0000
sholl_rf,hpf_ca1__210107_026_edited.swc,pyramidal,17838,1.0000,1.0000
sholl_rf,hpf_ca1__210107_029_edited.swc,pyramidal,12726,0.0650,0.3333
sholl_rf,hpf_ca1__210107_034_edited.swc,pyramidal,23453,0.9550,0.6004
sholl_rf,hpf_ca1__210107_047_edited.swc,pyramidal,23770,1.0000,1.0000
sholl_rf,hpf_ca1__210107_052_edited.swc,pyramidal,22328,1.0000,1.0000
sholl_rf,hpf_ca1__210107_053_edited.swc,pyramidal,15647,1.0000,1.0000
sholl_rf,hpf_ca1__210109_004_edited.swc,pyramidal,123646,0.9806,0.5415
sholl_rf,hpf_ca1__210109_007_edited.swc,pyramidal,30471,1.0000,1.0000
sholl_rf,hpf_ca1__210109_046_edited.swc,pyramidal,10967,1.0000,1.0000
sholl_rf,hpf_ca1__210110_003_edited.swc,pyramidal,26920,1.0000,1.0000
sholl_rf,hpf_ca1__210110_007_edited.swc,pyramidal,13354,1.0000,1.0000
sholl_rf,hpf_ca1__210110_020_edited.swc,pyramidal,16349,1.0000,1.0000
sholl_rf,hpf_ca1__210110_022_edited.swc,pyramidal,14371,1.0000,1.0000
sholl_rf,hpf_ca1__210110_047_edited.swc,pyramidal,12428,1.0000,1.0000
sholl_rf,hpf_ca1__210111_005_edited.swc,pyramidal,35321,1.0000,1.0000
sholl_rf,hpf_ca1__210111_020_edited.swc,pyramidal,54632,1.0000,1.0000
sholl_rf,hpf_ca1__210111_095_edited.swc,pyramidal,22300,1.0000,1.0000
sholl_rf,hpf_ca1__210111_098_edited.swc,pyramidal,8997,1.0000,1.0000
sholl_rf,hpf_ca1__210111_161_edited.swc,pyramidal,23406,1.0000,1.0000
sholl_rf,hpf_ca1__210111_193_edited.swc,pyramidal,35410,1.0000,1.0000
sholl_rf,hpf_ca1__210132_004_edited.swc,pyramidal,18415,0.8886,0.4587
sholl_rf,hpf_ca1__210248_012_edited.swc,pyramidal,66197,0.9216,0.3197
sholl_rf,hpf_ca1__210248_013_edited.swc,pyramidal,48435,1.0000,1.0000
sholl_rf,hpf_ca1__210248_026_edited.swc,pyramidal,31542,1.0000,1.0000
sholl_rf,hpf_ca1__210248_049_edited.swc,pyramidal,45997,1.0000,1.0000
sholl_rf,hpf_ca1__210249_008_edited.swc,pyramidal,23651,1.0000,1.0000
sholl_rf,hpf_ca1__210253_001_edited.swc,pyramidal,29412,1.0000,1.0000
sholl_rf,hpf_ca1__210253_003_edited.swc,pyramidal,29109,1.0000,1.0000
sholl_rf,hpf_ca1__210253_004_edited.swc,pyramidal,26145,1.0000,1.0000
sholl_rf,hpf_ca1__210253_014_edited.swc,pyramidal,37312,1.0000,1.0000
sholl_rf,hpf_ca1__210253_018_edited.swc,pyramidal,16666,1.0000,1.0000
sholl_rf,hpf_ca1__210665_038_edited.swc,pyramidal,18554,1.0000,1.0000
sholl_rf,hpf_ca1__210671_034_edited.swc,pyramidal,19598,1.0000,1.0000
sholl_rf,hpf_ca1__210671_035_edited.swc,pyramidal,8490,1.0000,1.0000
sholl_rf,hpf_ca1__210698_007_edited.swc,pyramidal,21438,0.9972,0.9890
sholl_rf,hpf_ca1__210698_026_edited.swc,pyramidal,16259,1.0000,1.0000
sholl_rf,hpf_ca1__210701_011_edited.swc,pyramidal,46371,1.0000,1.0000
sholl_rf,hpf_ca1__210701_015_edited.swc,pyramidal,15767,1.0000,1.0000
sholl_rf,hpf_ca1__210701_017_edited.swc,pyramidal,90478,0.9863,0.9194
sholl_rf,hpf_ca1__210702_015_edited.swc,pyramidal,21220,1.0000,1.0000
sholl_rf,hpf_ca1__210702_029_edited.swc,pyramidal,22419,1.0000,1.0000
sholl_rf,hpf_ca1__210703_019_edited.swc,pyramidal,44561,1.0000,1.0000
sholl_rf,hpf_ca1__210703_025_edited.swc,pyramidal,22735,0.9785,0.8842
sholl_rf,hpf_ca1__210711_011_edited.swc,pyramidal,17556,1.0000,1.0000
sholl_rf,hpf_ca1__210711_012_edited.swc,pyramidal,34008,1.0000,1.0000
sholl_rf,hpf_ca1__210711_021_edited.swc,pyramidal,35761,1.0000,1.0000
sholl_mlp,hpf_ca1__201983_017_edited.swc,pyramidal,10101,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_006_edited.swc,pyramidal,66497,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_018_edited.swc,pyramidal,8684,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_024_edited.swc,pyramidal,22256,0.9463,0.5784
sholl_mlp,hpf_ca1__201990_025_edited.swc,pyramidal,86114,0.9791,0.6397
sholl_mlp,hpf_ca1__201990_031_edited.swc,pyramidal,55514,0.9615,0.7393
sholl_mlp,hpf_ca1__201990_041_edited.swc,pyramidal,50121,1.0000,1.0000
sholl_mlp,hpf_ca1__201990_069_edited.swc,pyramidal,27674,1.0000,1.0000
sholl_mlp,hpf_ca1__202217_016_edited.swc,pyramidal,26143,1.0000,1.0000
sholl_mlp,hpf_ca1__202217_018_edited.swc,pyramidal,45687,1.0000,1.0000
sholl_mlp,hpf_ca1__202217_021_edited.swc,pyramidal,22279,1.0000,0.9997
sholl_mlp,hpf_ca1__202217_023_edited.swc,pyramidal,16882,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_003_edited.swc,pyramidal,16614,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_004_edited.swc,pyramidal,25888,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_006_edited.swc,pyramidal,63317,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_007_edited.swc,pyramidal,25135,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_014_edited.swc,pyramidal,5330,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_029_edited.swc,pyramidal,46427,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_032_edited.swc,pyramidal,30040,1.0000,1.0000
sholl_mlp,hpf_ca1__202219_041_edited.swc,pyramidal,33018,1.0000,1.0000
sholl_mlp,hpf_ca1__202225_004_edited.swc,pyramidal,44311,1.0000,1.0000
sholl_mlp,hpf_ca1__202225_007_edited.swc,pyramidal,21347,0.8702,0.7427
sholl_mlp,hpf_ca1__202225_009_edited.swc,pyramidal,28519,1.0000,1.0000
sholl_mlp,hpf_ca1__202225_054_edited.swc,pyramidal,19882,0.9120,0.8770
sholl_mlp,hpf_ca1__202226_006_edited.swc,pyramidal,70303,0.9776,0.8317
sholl_mlp,hpf_ca1__202226_007_edited.swc,pyramidal,30190,1.0000,1.0000
sholl_mlp,hpf_ca1__202226_009_edited.swc,pyramidal,40911,0.8742,0.7319
sholl_mlp,hpf_ca1__202226_011_edited.swc,pyramidal,16855,0.9086,0.8195
sholl_mlp,hpf_ca1__202226_022_edited.swc,pyramidal,21190,1.0000,1.0000
sholl_mlp,hpf_ca1__202232_007_edited.swc,pyramidal,67100,1.0000,1.0000
sholl_mlp,hpf_ca1__202232_073_edited.swc,pyramidal,92178,1.0000,1.0000
