file,cell_type_gt,n_nodes,accuracy,neurite_macro_f1,soma_f1,axon_f1,basal_f1,apical_f1,pred_soma,pred_axon,pred_basal,pred_apical
hpf_ca1__202548_039_edited.swc,pyramidal,57216,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,51969,1673,3573
hpf_ca1__202567_001_edited.swc,pyramidal,16442,0.950371,0.717200,1.000000,1.000000,0.343000,0.808600,1,13688,213,2540
hpf_ca1__202567_005_edited.swc,pyramidal,24360,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,21323,1239,1797
hpf_ca1__202664_004_edited.swc,pyramidal,29137,0.999966,0.999800,1.000000,1.000000,0.999600,0.999800,1,25583,1144,2409
hpf_ca1__202664_011_edited.swc,pyramidal,29016,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,25160,1398,2457
hpf_ca1__202666_007_edited.swc,pyramidal,36296,1.000000,1.000000,1.000000,1.000000,1.000000,,1,34578,1717,0
hpf_ca1__202666_021_edited.swc,pyramidal,14070,0.999929,0.999700,1.000000,1.000000,0.999400,0.999700,1,11529,788,1752
hpf_ca1__202666_023_edited.swc,pyramidal,26025,0.964573,0.550100,1.000000,1.000000,0.650200,0.000000,1,24245,1779,0
hpf_ca1__202668_001_edited.swc,pyramidal,54453,1.000000,1.000000,1.000000,1.000000,1.000000,,1,52054,2398,0
hpf_ca1__202668_019_edited.swc,pyramidal,29031,0.971341,0.542400,1.000000,1.000000,0.627200,0.000000,1,27498,1532,0
hpf_ca1__202669_011_edited.swc,pyramidal,47086,1.000000,1.000000,1.000000,1.000000,1.000000,,1,44312,2773,0
hpf_ca1__202669_013_edited.swc,pyramidal,20572,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,17488,941,2142
hpf_ca1__202669_014_edited.swc,pyramidal,34142,1.000000,1.000000,1.000000,1.000000,1.000000,,1,32487,1654,0
hpf_ca1__202671_012_edited.swc,pyramidal,15254,1.000000,1.000000,1.000000,1.000000,1.000000,,1,13740,1513,0
hpf_ca1__202674_001_edited.swc,pyramidal,32716,0.958705,0.572100,1.000000,1.000000,0.000000,0.716400,1,29658,0,3057
hpf_ca1__202674_003_edited.swc,pyramidal,17479,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15355,2123,0
hpf_ca1__202674_006_edited.swc,pyramidal,38871,0.962080,0.751900,1.000000,1.000000,0.503700,,1,36648,748,1474
hpf_ca1__202674_035_edited.swc,pyramidal,45387,1.000000,1.000000,1.000000,1.000000,1.000000,,1,42282,3104,0
hpf_ca1__202674_041_edited.swc,pyramidal,3799,0.325086,0.500000,1.000000,0.000000,1.000000,,1,0,1234,2564
hpf_ca1__202679_004_edited.swc,pyramidal,46331,1.000000,1.000000,1.000000,1.000000,1.000000,,1,44586,1744,0
hpf_ca1__202679_020_edited.swc,pyramidal,30391,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,26550,1394,2446
hpf_ca1__202679_023_edited.swc,pyramidal,21367,1.000000,1.000000,1.000000,1.000000,1.000000,,1,18061,3305,0
hpf_ca1__202679_024_edited.swc,pyramidal,22117,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,19349,1107,1660
hpf_ca1__202679_026_edited.swc,pyramidal,23480,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20445,1007,2027
hpf_ca1__202680_001_edited.swc,pyramidal,45108,1.000000,1.000000,1.000000,1.000000,1.000000,,1,42964,2143,0
hpf_ca1__202680_003_edited.swc,pyramidal,24213,1.000000,1.000000,1.000000,1.000000,1.000000,,1,22223,1989,0
hpf_ca1__202680_006_edited.swc,pyramidal,25446,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,22113,1215,2117
hpf_ca1__202680_011_edited.swc,pyramidal,12491,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10061,1027,1402
hpf_ca1__202680_012_edited.swc,pyramidal,99876,0.999990,0.666600,1.000000,1.000000,0.999900,0.000000,1,95753,4122,0
hpf_ca1__202680_030_edited.swc,pyramidal,27997,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,23573,1067,3356
hpf_ca1__202681_016_edited.swc,pyramidal,16928,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13896,966,2065
hpf_ca1__202682_015_edited.swc,pyramidal,38863,0.900008,0.500000,1.000000,1.000000,0.000000,,1,34976,0,3886
hpf_ca1__202682_017_edited.swc,pyramidal,16363,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12938,1185,2239
hpf_ca1__202803_002_edited.swc,pyramidal,58789,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,55646,1252,1890
hpf_ca1__202807_022_edited.swc,pyramidal,75846,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,72358,1240,2247
hpf_ca1__202807_028_edited.swc,pyramidal,38279,1.000000,1.000000,1.000000,1.000000,1.000000,,1,36460,1818,0
hpf_ca1__202809_005_edited.swc,pyramidal,42184,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,38018,1323,2842
hpf_ca1__202829_049_edited.swc,pyramidal,46877,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,42054,2316,2506
hpf_ca1__202829_057_edited.swc,pyramidal,15510,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12146,1224,2139
hpf_ca1__202829_061_edited.swc,pyramidal,35800,1.000000,1.000000,1.000000,1.000000,1.000000,,1,32891,2908,0
hpf_ca1__202829_066_edited.swc,pyramidal,18700,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15591,1192,1916
hpf_ca1__202829_095_edited.swc,pyramidal,8287,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,5986,922,1378
hpf_ca1__202829_099_edited.swc,pyramidal,12775,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10343,932,1499
hpf_ca1__202829_121_edited.swc,pyramidal,11462,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,8481,972,2008
hpf_ca1__202831_001_edited.swc,pyramidal,15834,1.000000,1.000000,1.000000,1.000000,1.000000,,1,14472,1361,0
hpf_ca1__210009_012_edited.swc,pyramidal,17495,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,14675,1106,1713
hpf_ca1__210009_025_edited.swc,pyramidal,31946,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,28783,717,2445
hpf_ca1__210012_002_edited.swc,pyramidal,37117,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,33191,1480,2445
hpf_ca1__210013_014_edited.swc,pyramidal,16151,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,11680,2062,2408
hpf_ca1__210014_017_edited.swc,pyramidal,62516,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,59587,1027,1901
hpf_ca1__210014_024_edited.swc,pyramidal,56052,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,53904,915,1232
hpf_ca1__210014_033_edited.swc,pyramidal,73147,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,70424,871,1851
hpf_ca1__210014_037_edited.swc,pyramidal,12503,0.906982,0.599700,1.000000,1.000000,0.000000,0.799200,1,9025,0,3477
hpf_ca1__210014_055_edited.swc,pyramidal,39205,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,36542,891,1771
hpf_ca1__210014_061_edited.swc,pyramidal,45975,1.000000,1.000000,1.000000,1.000000,1.000000,,1,43012,2962,0
hpf_ca1__210014_069_edited.swc,pyramidal,17111,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,14830,718,1562
hpf_ca1__210014_074_edited.swc,pyramidal,26033,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,23335,1114,1583
hpf_ca1__210014_079_edited.swc,pyramidal,24852,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,21457,1167,2227
hpf_ca1__210107_018_edited.swc,pyramidal,19372,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15842,1178,2351
hpf_ca1__210107_026_edited.swc,pyramidal,17838,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15135,868,1834
hpf_ca1__210107_029_edited.swc,pyramidal,12726,0.064985,0.333300,1.000000,0.000000,1.000000,0.000000,1,10765,826,1134
hpf_ca1__210107_034_edited.swc,pyramidal,23453,0.954974,0.600400,1.000000,1.000000,0.000000,0.801200,1,20268,0,3184
hpf_ca1__210107_047_edited.swc,pyramidal,23770,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20667,1025,2077
hpf_ca1__210107_052_edited.swc,pyramidal,22328,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20047,1029,1251
hpf_ca1__210107_053_edited.swc,pyramidal,15647,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12880,942,1824
hpf_ca1__210109_004_edited.swc,pyramidal,123646,0.980598,0.541500,1.000000,1.000000,0.624500,0.000000,1,119251,4394,0
hpf_ca1__210109_007_edited.swc,pyramidal,30471,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,27692,1218,1560
hpf_ca1__210109_046_edited.swc,pyramidal,10967,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,8686,833,1447
hpf_ca1__210110_003_edited.swc,pyramidal,26920,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,23621,1109,2189
hpf_ca1__210110_007_edited.swc,pyramidal,13354,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10141,1036,2176
hpf_ca1__210110_020_edited.swc,pyramidal,16349,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13890,873,1585
hpf_ca1__210110_022_edited.swc,pyramidal,14371,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,11114,1143,2113
hpf_ca1__210110_047_edited.swc,pyramidal,12428,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,9570,950,1907
hpf_ca1__210111_005_edited.swc,pyramidal,35321,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,31650,1477,2193
hpf_ca1__210111_020_edited.swc,pyramidal,54632,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,51466,1297,1868
hpf_ca1__210111_095_edited.swc,pyramidal,22300,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,19097,1377,1825
hpf_ca1__210111_098_edited.swc,pyramidal,8997,1.000000,1.000000,1.000000,1.000000,1.000000,,1,7146,1850,0
hpf_ca1__210111_161_edited.swc,pyramidal,23406,1.000000,1.000000,1.000000,1.000000,1.000000,,1,21480,1925,0
hpf_ca1__210111_193_edited.swc,pyramidal,35410,1.000000,1.000000,1.000000,1.000000,1.000000,,1,33607,1802,0
hpf_ca1__210132_004_edited.swc,pyramidal,18415,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15745,618,2051
hpf_ca1__210248_012_edited.swc,pyramidal,66197,0.962596,0.562300,1.000000,1.000000,0.000000,0.686900,1,61004,0,5192
hpf_ca1__210248_013_edited.swc,pyramidal,48435,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,44628,1651,2155
hpf_ca1__210248_026_edited.swc,pyramidal,31542,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,27513,1600,2428
hpf_ca1__210248_049_edited.swc,pyramidal,45997,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,41640,1432,2924
hpf_ca1__210249_008_edited.swc,pyramidal,23651,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,20199,1285,2166
hpf_ca1__210253_001_edited.swc,pyramidal,29412,1.000000,1.000000,1.000000,1.000000,1.000000,,1,27194,2217,0
hpf_ca1__210253_003_edited.swc,pyramidal,29109,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,25326,943,2839
hpf_ca1__210253_004_edited.swc,pyramidal,26145,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,22816,1161,2167
hpf_ca1__210253_014_edited.swc,pyramidal,37312,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,34650,1109,1552
hpf_ca1__210253_018_edited.swc,pyramidal,16666,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,14256,859,1550
hpf_ca1__210665_038_edited.swc,pyramidal,18554,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,15990,576,1987
hpf_ca1__210671_034_edited.swc,pyramidal,19598,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,17112,677,1808
hpf_ca1__210671_035_edited.swc,pyramidal,8490,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,6636,525,1328
hpf_ca1__210698_007_edited.swc,pyramidal,21438,0.997248,0.989000,1.000000,1.000000,0.980000,0.987100,1,17680,1446,2311
hpf_ca1__210698_026_edited.swc,pyramidal,16259,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13232,655,2371
hpf_ca1__210701_011_edited.swc,pyramidal,46371,0.758383,0.579100,1.000000,0.853800,0.304400,,1,32715,13655,0
hpf_ca1__210701_015_edited.swc,pyramidal,15767,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13440,690,1636
hpf_ca1__210701_017_edited.swc,pyramidal,90478,1.000000,1.000000,1.000000,1.000000,1.000000,,1,86023,4454,0
hpf_ca1__210702_015_edited.swc,pyramidal,21220,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,18089,1072,2058
hpf_ca1__210702_029_edited.swc,pyramidal,22419,1.000000,1.000000,1.000000,1.000000,1.000000,,1,21183,1235,0
hpf_ca1__210703_019_edited.swc,pyramidal,44561,1.000000,1.000000,1.000000,1.000000,1.000000,,1,42534,2026,0
hpf_ca1__210703_025_edited.swc,pyramidal,22735,1.000000,1.000000,1.000000,1.000000,1.000000,,1,21434,1300,0
hpf_ca1__210711_011_edited.swc,pyramidal,17556,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,14581,1069,1905
hpf_ca1__210711_012_edited.swc,pyramidal,34008,1.000000,1.000000,1.000000,1.000000,1.000000,,1,32367,1640,0
hpf_ca1__210711_021_edited.swc,pyramidal,35761,1.000000,1.000000,1.000000,1.000000,1.000000,,1,34194,1566,0
neuromorpho__02b_pyramidal1aFI.swc,pyramidal,923,0.764897,0.500000,1.000000,,1.000000,0.000000,1,217,705,0
neuromorpho__03b_pyramidal3aFI.swc,pyramidal,1266,0.649289,0.393600,1.000000,,0.787200,0.000000,1,0,1265,0
neuromorpho__041615C_ECA.swc,pyramidal,6345,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,2169,4175
neuromorpho__041817A_ECA.swc,pyramidal,10777,0.753085,0.719800,1.000000,,0.623400,0.816300,1,0,4863,5913
neuromorpho__04b_pyramidal6aACC.swc,pyramidal,1250,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,799,450
neuromorpho__052317_ECA.swc,pyramidal,10370,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,3661,6708
neuromorpho__060315B_ECA.swc,pyramidal,10537,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,3262,7274
neuromorpho__060415B_ECA.swc,pyramidal,9609,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,2666,6942
neuromorpho__061015C_ECA.swc,pyramidal,8083,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1561,6521
neuromorpho__06b_pyramidal10aFI.swc,pyramidal,908,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,497,410
neuromorpho__081017RF4.swc,pyramidal,2285,0.968490,0.951600,1.000000,0.920200,0.934700,1.000000,1,487,515,1282
neuromorpho__081518B_DorsalCA1.swc,pyramidal,6245,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1897,4347
neuromorpho__092017A_ECA.swc,pyramidal,11121,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,1682,9438
neuromorpho__09_20_16_1_7.swc,pyramidal,9763,0.520639,0.747600,1.000000,1.000000,0.495100,,1,2787,2295,4680
neuromorpho__09_20_16_2_6.swc,pyramidal,10875,0.610851,0.795000,1.000000,1.000000,0.589900,,1,3598,3044,4232
neuromorpho__1-ENU2-treated-neuron1_2.swc,pyramidal,1023,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,514,508
neuromorpho__1-ENU2-treated-neuron3_2.swc,pyramidal,620,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,329,290
neuromorpho__1-d.swc,pyramidal,2184,1.000000,1.000000,1.000000,,1.000000,,1,0,2183,0
neuromorpho__1-wild-type-veichle-neuron3_2.swc,pyramidal,854,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,413,440
neuromorpho__100A_3_r_Ngr2KO_2.swc,pyramidal,565,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,16,548
neuromorpho__100B_1_l_Ngr2KO_2.swc,pyramidal,82,1.000000,1.000000,1.000000,,1.000000,,1,0,81,0
neuromorpho__100B_2_l_Ngr2KO.swc,pyramidal,1016,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,378,637
neuromorpho__100D_1_l_Ngr2KO_2.swc,pyramidal,988,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,382,605
neuromorpho__101A_1_r_Ngr2KO_1.swc,pyramidal,840,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,57,782
neuromorpho__101A_1_r_Ngr2KO_3.swc,pyramidal,1000,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,266,733
neuromorpho__101D_1_l_Ngr2KO.swc,pyramidal,943,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,122,820
neuromorpho__10224c1.swc,pyramidal,2025,0.485432,0.326700,1.000000,0.000000,0.653400,,1,0,1421,603
neuromorpho__102A_4_l_Ngr2KO_1.swc,pyramidal,415,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,41,373
neuromorpho__102A_4_r_Ngr2KO_2.swc,pyramidal,739,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,91,647
neuromorpho__102A_4_r_Ngr2KO_3.swc,pyramidal,899,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,318,580
neuromorpho__102B_1_l_Ngr2KO_3.swc,pyramidal,415,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,91,323
neuromorpho__103A_2_l_WT_2.swc,pyramidal,1166,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,483,682
neuromorpho__103A_2_r_WT_1.swc,pyramidal,1485,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,555,929
neuromorpho__103D_2_r_WT_1.swc,pyramidal,426,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,128,297
neuromorpho__104C_2_r_WT.swc,pyramidal,1129,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,311,817
neuromorpho__104D_1_L_WT.swc,pyramidal,989,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,403,585
neuromorpho__10507c1.swc,pyramidal,3315,0.330317,0.250000,1.000000,0.000000,0.750100,0.000000,1,0,1823,1491
neuromorpho__10512c2.swc,pyramidal,2631,0.631699,0.515400,1.000000,0.000000,0.796800,0.749300,1,512,1353,765
neuromorpho__105A_2_r_WT.swc,pyramidal,879,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,350,528
neuromorpho__105B_1_r_WT.swc,pyramidal,867,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,40,826
neuromorpho__105D_1_r_WT_2.swc,pyramidal,400,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,97,302
neuromorpho__106B_2_l_WT.swc,pyramidal,676,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,303,372
neuromorpho__106C_1_r_WT_1.swc,pyramidal,889,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,470,418
neuromorpho__1077-1-Sec10-LTL2.swc,pyramidal,1432,0.832402,0.454200,1.000000,,0.908500,0.000000,1,0,1431,0
neuromorpho__1077-1-Sec5-LTL4.swc,pyramidal,1916,0.336117,0.251400,1.000000,,0.502700,0.000000,1,0,1038,877
neuromorpho__1077-1-Sec9-LTL1.swc,pyramidal,1357,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,589,767
neuromorpho__107B_1_l_Ngr2KO_1.swc,pyramidal,1115,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,389,725
neuromorpho__107B_3_r_Ngr2KO_2.swc,pyramidal,1177,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,361,815
neuromorpho__1083-2-Sec2-LTL1.swc,pyramidal,1139,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,592,546
neuromorpho__1083-3-Sec-5-BSL3.swc,pyramidal,1523,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,918,604
neuromorpho__1085-1-Sec5-BSL4.swc,pyramidal,1702,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,900,801
neuromorpho__1086-1-Sec1-BSL3.swc,pyramidal,2154,0.448468,0.309500,1.000000,,0.619000,0.000000,1,0,1619,534
neuromorpho__1086-1-Sec1-BSL4.swc,pyramidal,2787,0.633297,0.775400,1.000000,,0.775400,,1,0,1764,1022
neuromorpho__1087-2-Sec3-BSL2.swc,pyramidal,4027,0.678421,0.808300,1.000000,,0.808300,,1,0,2731,1295
neuromorpho__1088-1-Sec6-BSL1.swc,pyramidal,1444,1.000000,1.000000,1.000000,,1.000000,,1,0,1443,0
neuromorpho__108A_1_l_WT_2.swc,pyramidal,333,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,58,274
neuromorpho__109A_1_l_Ngr2KO.swc,pyramidal,713,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,223,489
neuromorpho__109A_1_r_Ngr2KO_2.swc,pyramidal,960,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,261,698
neuromorpho__109C_1_r_Ngr2KO_2.swc,pyramidal,940,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,438,501
neuromorpho__109F_1_l_Ngr2KO_1.swc,pyramidal,705,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,301,403
neuromorpho__10_Jul26-IR3-1a-MM.swc,pyramidal,6863,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,2441,4421
neuromorpho__10month-Arctic-44-LR_4.swc,pyramidal,843,1.000000,1.000000,1.000000,,,1.000000,1,0,0,842
neuromorpho__10month-Arctic-44-LR_5.swc,pyramidal,340,1.000000,1.000000,1.000000,,,1.000000,1,0,0,339
neuromorpho__10month-Arctic-45-N_1.swc,pyramidal,309,1.000000,1.000000,1.000000,,,1.000000,1,0,0,308
neuromorpho__10month-Arctic-45-N_4.swc,pyramidal,146,1.000000,1.000000,1.000000,,,1.000000,1,0,0,145
neuromorpho__10month-Arctic-72144-R-5_1.swc,pyramidal,488,1.000000,1.000000,1.000000,,,1.000000,1,0,0,487
neuromorpho__10month-Arctic-C5aR1-KO-5-2_1.swc,pyramidal,416,1.000000,1.000000,1.000000,,,1.000000,1,0,0,415
neuromorpho__10month-Arctic-C5aR1-KO-5-3_3.swc,pyramidal,806,1.000000,1.000000,1.000000,,,1.000000,1,0,0,805
neuromorpho__10month-Arctic-C5aR1-KO-52280-LR-2_1.swc,pyramidal,411,1.000000,1.000000,1.000000,,,1.000000,1,0,0,410
neuromorpho__10month-Arctic-C5aR1-KO-52280-R_2.swc,pyramidal,547,1.000000,1.000000,1.000000,,,1.000000,1,0,0,546
neuromorpho__10month-C5aR1-KO-52280-N_1.swc,pyramidal,485,1.000000,1.000000,1.000000,,,1.000000,1,0,0,484
neuromorpho__10month-wt-44-LL_3.swc,pyramidal,767,1.000000,1.000000,1.000000,,,1.000000,1,0,0,766
neuromorpho__10month-wt-8_1.swc,pyramidal,334,1.000000,1.000000,1.000000,,,1.000000,1,0,0,333
neuromorpho__10n08c3.swc,pyramidal,837,0.884110,0.634000,1.000000,0.000000,0.902100,1.000000,1,0,544,292
neuromorpho__1103-1-Sec3-BSL1.swc,pyramidal,1639,1.000000,1.000000,1.000000,,1.000000,,1,0,1638,0
neuromorpho__1104-2-Sec2-BSL1.swc,pyramidal,1674,1.000000,1.000000,1.000000,,1.000000,,1,0,1673,0
neuromorpho__1104-2-Sec3-BSL2.swc,pyramidal,2615,0.597706,0.748100,1.000000,,0.748100,,1,0,1562,1052
neuromorpho__110A_2_r_Ngr2KO_2.swc,pyramidal,194,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,37,156
neuromorpho__110A_2_r_Ngr2KO_6.swc,pyramidal,214,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,54,159
neuromorpho__110B_1_r_Ngr2KO_2.swc,pyramidal,297,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,110,186
neuromorpho__1115-07-19-R1.swc,pyramidal,158,1.000000,1.000000,1.000000,,1.000000,,1,0,157,0
neuromorpho__1115-07-23-L1.swc,pyramidal,182,1.000000,1.000000,1.000000,,1.000000,,1,0,181,0
neuromorpho__1116-3-Sec2-BSL2.swc,pyramidal,1275,0.709020,0.414800,1.000000,,0.829600,0.000000,1,0,1274,0
neuromorpho__1117-1-Sec10-BSL2.swc,pyramidal,1493,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,626,866
neuromorpho__111A_2_l_Ngr2KO_1.swc,pyramidal,248,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,72,175
neuromorpho__111A_2_l_Ngr2KO_2.swc,pyramidal,396,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,224,171
neuromorpho__11223c3.swc,pyramidal,2440,0.748770,0.902200,1.000000,1.000000,0.804300,,1,566,1260,613
neuromorpho__1124-1-Sec2-BSL1.swc,pyramidal,1644,0.570560,0.726400,1.000000,,0.726400,,1,0,937,706
neuromorpho__112A_1_R_WT.swc,pyramidal,541,1.000000,1.000000,1.000000,,1.000000,1.000000,1,0,177,363
neuromorpho__112B_1_R_WT_2.swc,pyramidal,177,1.000000,1.000000,1.000000,,,1.000000,1,0,0,176
